;product_id;purchase_date;client_code
25505;MP_0109561_162133MT;20190306;809
25506;MP_0109561_162133MT;20190306;809
25507;MP_0109561_162133PR;20190306;809
25508;MP_0109561_162133PR;20190306;809
25509;MP_0109561_162751PR;20190306;809
25510;MP_0109561_162751PR;20190306;809
25511;A26216393;20190306;810
25512;A26216393;20190306;810
25513;A26214621;20190306;810
25514;A16382039;20190306;810
25515;A26216393;20190308;811
25516;A26216393;20190308;811
25517;A25045324;20190306;811
25518;A26234907;20190308;811
25519;A25045293;20190308;811
25520;A25045293;20190308;811
25521;A25163530;20190308;811
25522;A25396363;20190308;811
25523;A25396363;20190308;811
25524;A25396363;20190308;811
25525;A25396363;20190308;811
25526;A25077143;20190308;811
25527;A25077143;20190308;811
25528;A25045365;20190308;811
25529;A25201755;20190308;811
25530;A25491298;20190308;811
25531;A25960980;20190308;811
25532;A25076081;20190308;811
25533;A25745635;20190308;811
25534;A26216393;20190306;812
25535;A26216393;20190306;812
25536;A25045293;20190306;812
25537;A25045293;20190306;812
25538;A26216393;20190111;813
25539;A26216393;20190111;813
25540;A25396363;20190111;813
25541;A25396363;20190111;813
25542;A25077143;20190111;813
25543;A25076081;20190111;813
25544;A26216393;20190225;814
25545;A26216393;20190225;814
25546;A3071830;20190225;814
25547;A19186406;20190225;814
25548;A12017508;20190225;814
25549;A26814544;20190219;814
25550;A19186409;20190225;814
25551;A16298751;20190225;814
25552;A25880997;20190219;814
25553;A28167106;20190219;814
25554;A27949487;20190219;814
25555;A20117608;20190219;814
25556;A17349890;20190225;814
25557;A25396363;20190225;814
25558;A25396363;20190225;814
25559;A24404535;20190225;814
25560;A15542120;20190225;814
25561;A24980175;20190219;814
25562;MP_0109561_161741CA;20190225;814
25563;MP_0109561_161741PR;20190225;814
25564;MP_0109561_162118BU;20190219;814
25565;A27951280;20190219;814
25566;A27951290;20190219;814
25567;A19983499;20190225;814
25568;A26216393;20190306;815
25569;A26216393;20190306;815
25570;A28382068;20190306;815
25571;A28382068;20190306;815
25572;A28372021;20190306;815
25573;A28372021;20190306;815
25574;A25396363;20190306;815
25575;A25396363;20190306;815
25576;A25396363;20190306;815
25577;A25396363;20190306;815
25578;A25077143;20190306;815
25579;A25077143;20190306;815
25580;A25960980;20190306;815
25581;A25076081;20190306;815
25582;A27960081;20190306;816
25583;A27204497;20190306;816
25584;A27204497;20190306;816
25585;A25396363;20190306;816
25586;A25396363;20190306;816
25587;A27979777;20190301;817
25588;MP_0659870_2859;20190205;817
25589;MP_0659870_2860;20190205;817
25590;A26271359;20190301;817
25591;A26271359;20190205;817
25592;A27291055;20190205;817
25593;MP_0628636_FL3515GREEN;20190205;817
25594;MP_0628636_FL3515GREEN;20190205;817
25595;MP_0628636_FL3515N;20190205;817
25596;MP_0628636_FL3515N;20190205;817
25597;MP_0628636_FL3515VERY;20190205;817
25598;MP_0628636_FL3515VERY;20190205;817
25599;MP_0628636_2070BLACK;20190205;817
25600;MP_0628636_2070BLACK;20190205;817
25601;A28765514;20190315;817
25602;MP_0659870_2800;20190205;817
25603;A27449839;20190128;818
25604;A27725382;20190128;818
25605;A27725382;20190128;818
25606;MP_0659870_2900;20190306;818
25607;MP_0659870_3071;20190306;818
25608;A15597358;20190206;818
25609;A19632142;20190206;818
25610;A13120129;20190206;818
25611;A9796936;20190206;818
25612;A25551916;20190128;818
25613;A27449839;20190218;819
25614;A28196017;20190218;819
25615;A27214143;20190218;819
25616;A28057018;20190218;819
25617;MP_0659870_2899;20190218;819
25618;MP_0659870_2907;20190218;819
25619;MP_0659870_2921;20190218;819
25620;MP_0659870_3002;20190307;819
25621;A25016733;20190307;819
25622;A26240491;20190218;819
25623;A25396363;20190218;819
25624;A25396363;20190307;819
25625;A25396363;20190218;819
25626;A25396363;20190307;819
25627;A25077143;20190218;819
25628;A27261559;20190307;819
25629;A27416535;20190307;819
25630;A25201610;20190307;819
25631;A24980175;20190307;819
25632;A25745635;20190307;819
25633;A27668953;20190218;819
25634;A18331092;20190218;819
25635;A14541060;20190218;819
25636;A25703172;20190306;820
25637;A24225599;20190306;820
25638;A27959325;20190306;820
25639;A24293366;20190306;820
25640;A26547273;20190306;820
25641;A25491298;20190306;820
25642;A25745635;20190306;820
25643;A26052560;20190306;821
25644;A27416535;20190306;821
25645;A26252593;20190112;822
25646;A26252593;20190306;822
25647;A28326295;20190110;822
25648;A28326295;20190110;822
25649;A28327727;20190110;822
25650;A27676079;20190110;822
25651;A27676235;20190110;822
25652;A28666874;20190112;822
25653;A28666874;20190306;822
25654;A28670410;20190112;822
25655;A28670410;20190306;822
25656;A27794347;20190226;822
25657;A27938798;20190315;822
25658;A27959266;20190315;822
25659;A28291287;20190110;822
25660;A28291287;20190315;822
25661;A28348139;20190315;822
25662;A28348750;20190315;822
25663;A28430182;20190315;822
25664;A28689342;20190226;822
25665;A28689395;20190226;822
25666;A28689445;20190226;822
25667;A28689462;20190226;822
25668;A28689499;20190226;822
25669;A28689539;20190226;822
25670;A27456383;20190112;822
25671;A27456383;20190306;822
25672;A27459251;20190112;822
25673;A27459251;20190306;822
25674;A27494978;20190112;822
25675;A27494978;20190306;822
25676;A27589935;20190112;822
25677;A27589935;20190306;822
25678;A27590190;20190112;822
25679;A27590190;20190306;822
25680;A28571917;20190112;822
25681;A28571917;20190306;822
25682;A28572069;20190112;822
25683;A28572069;20190306;822
25684;A28573051;20190110;822
25685;A28573051;20190112;822
25686;A28573051;20190306;822
25687;A27610458;20190112;822
25688;A27610458;20190306;822
25689;A27610463;20190112;822
25690;A27610463;20190306;822
25691;A27610471;20190112;822
25692;A27610471;20190306;822
25693;A27610474;20190112;822
25694;A27610474;20190306;822
25695;A28386692;20190112;822
25696;A28386692;20190306;822
25697;A27221408;20190112;822
25698;A27221408;20190306;822
25699;A25001477;20190112;822
25700;A25001477;20190306;822
25701;A25179681;20190112;822
25702;A25179681;20190306;822
25703;A26336018;20190315;822
25704;MP_0659870_3551;20190112;822
25705;MP_0659870_3551;20190306;822
25706;A27382848;20190110;822
25707;A27489454;20190110;822
25708;A27489454;20190313;822
25709;A25390072;20190112;822
25710;A25390072;20190306;822
25711;A26276288;20190112;822
25712;A26276288;20190306;822
25713;A27855990;20190226;822
25714;A27856124;20190226;822
25715;A27856353;20190313;822
25716;A25744465;20190112;822
25717;A25744465;20190306;822
25718;A26403944;20190112;822
25719;A26403944;20190306;822
25720;A26404608;20190112;822
25721;A26404608;20190306;822
25722;A25744426;20190112;822
25723;A25744426;20190306;822
25724;A25926427;20190226;822
25725;A25926427;20190112;822
25726;A25926427;20190306;822
25727;A25926498;20190226;822
25728;A25926498;20190112;822
25729;A25926498;20190306;822
25730;A25926568;20190226;822
25731;A25926568;20190112;822
25732;A25926568;20190306;822
25733;A25810202;20190313;822
25734;A25810253;20190313;822
25735;A28724876;20190110;822
25736;A28724876;20190110;822
25737;A28724484;20190222;822
25738;A28724484;20190222;822
25739;A28724514;20190222;822
25740;A28724514;20190222;822
25741;A28724575;20190222;822
25742;A28724575;20190222;822
25743;A28725445;20190110;822
25744;A28725445;20190110;822
25745;A28726842;20190110;822
25746;A28726842;20190110;822
25747;A28727087;20190110;822
25748;A28727087;20190110;822
25749;A28716896;20190313;822
25750;A28724930;20190110;822
25751;A28724689;20190222;822
25752;A28753482;20190313;822
25753;A28753482;20190112;822
25754;A28753482;20190306;822
25755;A28753525;20190313;822
25756;A28753528;20190313;822
25757;A28753693;20190313;822
25758;A26148781;20190110;822
25759;A28812220;20190313;822
25760;A28812220;20190313;822
25761;A28811795;20190313;822
25762;A28811795;20190313;822
25763;A28812876;20190313;822
25764;A28812876;20190313;822
25765;A26075079;20190110;822
25766;A28058487;20190313;822
25767;A27126870;20190313;822
25768;A23037069;20190226;822
25769;A23037069;20190226;822
25770;A26792976;20190226;822
25771;A28029642;20190315;822
25772;A28029642;20190315;822
25773;A26160472;20190110;822
25774;A26160478;20190110;822
25775;A26751088;20190110;822
25776;A28303431;20190313;822
25777;A28303644;20190313;822
25778;A28304079;20190313;822
25779;A28724657;20190222;822
25780;A28729116;20190110;822
25781;A25791728;20190112;822
25782;A25791728;20190306;822
25783;A26551741;20190313;822
25784;A27261559;20190313;822
25785;A24984566;20190315;822
25786;A26057908;20190315;822
25787;A25940653;20190315;822
25788;A25179706;20190112;822
25789;A25179706;20190306;822
25790;A25201610;20190112;822
25791;A25201610;20190306;822
25792;A25201755;20190226;822
25793;A25201770;20190226;822
25794;A25960980;20190226;822
25795;A25001459;20190112;822
25796;A25001459;20190306;822
25797;A25201394;20190112;822
25798;A25201394;20190306;822
25799;A26283509;20190226;822
25800;A26751096;20190110;822
25801;A26751105;20190110;822
25802;A25751673;20190315;822
25803;A25751673;20190110;822
25804;A27794518;20190112;822
25805;A27794518;20190306;822
25806;A27794769;20190112;822
25807;A27794769;20190306;822
25808;A24972663;20190112;822
25809;A24972663;20190306;822
25810;A25082825;20190110;822
25811;A27272651;20190112;822
25812;A27272651;20190306;822
25813;A27272651;20190112;822
25814;A27272651;20190306;822
25815;A26795833;20190315;822
25816;A26795869;20190315;822
25817;A26252593;20190227;823
25818;MP_0659870_2880;20190227;823
25819;MP_0659870_3010;20190227;823
25820;MP_0659870_3014;20190227;823
25821;A25001477;20190125;823
25822;A25001477;20190125;823
25823;MP_0499400_33387;20190125;823
25824;MP_0499400_33387;20190125;823
25825;A27608013;20190125;823
25826;A27608013;20190125;823
25827;A26663037;20190308;823
25828;A26663037;20190308;823
25829;A27607756;20190125;823
25830;A27607756;20190125;823
25831;A27607756;20190125;823
25832;A27607756;20190125;823
25833;A27607766;20190125;823
25834;A27607766;20190125;823
25835;A27607766;20190125;823
25836;A27607766;20190125;823
25837;A27607777;20190125;823
25838;A27607777;20190125;823
25839;A27607777;20190125;823
25840;A27607777;20190125;823
25841;A27607781;20190125;823
25842;A27607781;20190125;823
25843;A27607781;20190125;823
25844;A27607781;20190125;823
25845;A27607793;20190125;823
25846;A27607793;20190125;823
25847;A27607793;20190125;823
25848;A27607793;20190125;823
25849;A26297439;20190308;823
25850;A26027518;20190125;823
25851;A26027518;20190125;823
25852;A27608009;20190125;823
25853;A27608009;20190125;823
25854;A27261559;20190227;823
25855;A25201755;20190125;823
25856;A25201755;20190125;823
25857;A25201394;20190125;823
25858;A25201394;20190125;823
25859;A26663094;20190308;823
25860;A25336043;20190308;823
25861;A25014934;20190308;823
25862;A27101677;20190308;823
25863;A27109135;20190308;823
25864;A25065644;20190125;823
25865;A25065644;20190125;823
25866;A25065769;20190125;823
25867;A25065769;20190125;823
25868;A20455711;20190125;823
25869;A20455711;20190125;823
25870;A26252593;20190305;824
25871;A26252593;20190103;824
25872;A26252593;20190107;824
25873;A27248632;20190103;824
25874;A27248632;20190107;824
25875;A27260943;20190206;824
25876;A27260943;20190206;824
25877;A27183237;20190206;824
25878;A20595360;20190305;824
25879;A20595360;20190305;824
25880;A25396363;20190206;824
25881;A25396363;20190206;824
25882;A24984566;20190103;824
25883;A24984566;20190107;824
25884;A25201610;20190206;824
25885;A25201770;20190206;824
25886;A15004531;20190206;824
25887;A8977470;20190206;824
25888;A25251899;20190206;824
25889;A25525085;20190206;824
25890;A27255597;20190309;825
25891;A27255685;20190309;825
25892;A27255589;20190309;825
25893;A27255603;20190309;825
25894;A27255609;20190309;825
25895;A25893277;20190309;825
25896;A27255592;20190309;825
25897;A25893308;20190309;825
25898;A27412007;20190306;826
25899;A27539561;20190306;826
25900;A27641125;20190306;826
25901;A27641148;20190306;826
25902;A27960092;20190306;826
25903;A27965180;20190306;826
25904;A27965180;20190306;826
25905;A27255609;20190306;826
25906;A26424633;20190306;826
25907;A28223998;20190306;826
25908;A26223081;20190306;826
25909;A26223191;20190306;826
25910;A26223517;20190306;826
25911;A26223421;20190306;826
25912;A26223105;20190306;826
25913;MP_0011922_04839202;20190306;826
25914;A24583084;20190306;826
25915;A24582530;20190306;826
25916;A24583007;20190306;826
25917;A20684700;20190306;826
25918;A20838061;20190306;826
25919;A16755389;20190306;826
25920;A16755394;20190306;826
25921;A27539561;20190306;827
25922;A27561404;20190306;827
25923;A27470474;20190306;827
25924;A27470728;20190306;827
25925;A27559543;20190306;827
25926;A27470577;20190306;827
25927;A27470846;20190306;827
25928;A27559779;20190306;827
25929;A27559779;20190306;827
25930;A27560413;20190306;827
25931;A27560671;20190306;827
25932;A27605975;20190306;828
25933;A27605975;20190306;828
25934;A28244271;20190306;828
25935;A27533105;20190306;828
25936;A27606291;20190306;829
25937;A27606291;20190306;829
25938;A26059268;20190306;829
25939;A27606291;20190305;830
25940;A27606291;20190305;830
25941;A27527326;20190305;830
25942;A27527614;20190305;830
25943;A27527614;20190305;830
25944;A28436948;20190316;830
25945;MP_0659870_3006;20190305;830
25946;MP_0659870_3078;20190305;830
25947;A25991796;20190212;830
25948;A27959288;20190117;830
25949;A27959311;20190117;830
25950;A27031960;20190305;830
25951;A25766104;20190117;830
25952;A25266247;20190305;830
25953;A26069525;20190305;830
25954;A26509021;20190212;830
25955;A25077143;20190316;830
25956;A26297431;20190316;830
25957;A25294652;20190117;830
25958;A25238897;20190117;830
25959;A27954973;20190117;830
25960;A27959185;20190117;830
25961;A8606016;20190212;830
25962;A5800191;20190212;830
25963;A25405540;20190316;830
25964;A25076081;20190316;830
25965;A24669755;20190212;830
25966;A25362550;20190316;830
25967;A25991766;20190212;830
25968;MP_0486753_C000007E4960;20190212;830
25969;MP_0611830_C0000072I610;20190305;830
25970;A25266267;20190305;830
25971;A22490571;20190212;830
25972;A22490574;20190212;830
25973;MP_0085605_KFEFH4;20190212;830
25974;A7466446;20190212;830
25975;A8606023;20190212;830
25976;A16659512;20190305;830
25977;A22197507;20190305;830
25978;A27960092;20190319;831
25979;A28382068;20190319;831
25980;A28382068;20190319;831
25981;A27470846;20190319;831
25982;A27527326;20190319;831
25983;A27527614;20190319;831
25984;A27527614;20190319;831
25985;A27537266;20190319;831
25986;A27537266;20190319;831
25987;A27537778;20190319;831
25988;A27559779;20190319;831
25989;A27559779;20190319;831
25990;A27560413;20190319;831
25991;A27560671;20190319;831
25992;A27803215;20190319;831
25993;A27803215;20190319;831
25994;A27256662;20190319;831
25995;A14594805;20190319;831
25996;A28355878;20190306;832
25997;A27255609;20190306;832
25998;A24612506;20190306;832
25999;A24612585;20190306;832
26000;A25077143;20190306;832
26001;A25405540;20190306;832
26002;A25076081;20190306;832
26003;A28382068;20190306;833
26004;A28382068;20190306;833
26005;A28382068;20190306;833
26006;A28382068;20190306;833
26007;MP_0659870_2950;20190306;833
26008;A28372021;20190306;833
26009;A28372021;20190306;833
26010;A28372021;20190306;833
26011;A28372021;20190306;833
26012;A28304759;20190306;833
26013;A28304759;20190306;833
26014;A28440722;20190306;834
26015;A27974063;20190306;834
26016;A28479656;20190306;835
26017;A27256608;20190306;835
26018;A27256651;20190306;835
26019;A27256737;20190306;835
26020;A27256762;20190306;835
26021;A27641113;20190306;835
26022;A27256768;20190306;835
26023;A27670339;20190306;835
26024;A27670737;20190306;835
26025;A28184417;20190306;835
26026;A28184140;20190306;835
26027;A27545678;20190306;835
26028;A28059058;20190306;835
26029;A28264473;20190306;835
26030;A27444716;20190306;835
26031;A27224817;20190306;835
26032;A27224822;20190306;835
26033;MP_0659870_4926;20190306;836
26034;MP_0659870_4926;20190306;836
26035;A26377550;20190306;836
26036;A28460448;20190306;836
26037;A28460448;20190306;836
26038;A27338865;20190306;836
26039;A27725382;20190127;837
26040;A27725382;20190127;837
26041;A28560272;20190127;837
26042;A27261706;20190127;837
26043;A26283509;20190127;837
26044;A26283546;20190127;837
26045;A27854008;20190228;838
26046;A27256662;20190228;838
26047;A27256768;20190228;838
26048;A28059058;20190228;838
26049;A27868027;20190302;839
26050;A27868027;20190302;839
26051;A27868027;20190302;839
26052;A12790212;20190302;839
26053;A12790212;20190302;839
26054;A12790212;20190302;839
26055;A13009872;20190302;839
26056;A13009872;20190302;839
26057;A13009872;20190302;839
26058;A24148864;20190302;839
26059;A24148864;20190302;839
26060;A24148864;20190302;839
26061;A29476603;20190302;839
26062;A29476603;20190302;839
26063;A29476603;20190302;839
26064;A15247851;20190302;839
26065;A15247851;20190302;839
26066;A15247851;20190302;839
26067;A21874328;20190302;839
26068;A21874328;20190302;839
26069;A21874328;20190302;839
26070;A18205123;20190302;839
26071;A18205123;20190302;839
26072;A18205123;20190302;839
26073;A18205123;20190302;839
26074;A18205123;20190302;839
26075;A18205123;20190302;839
26076;A1867118;20190302;839
26077;A1867118;20190302;839
26078;A1867118;20190302;839
26079;A27667248;20190302;839
26080;A27667248;20190302;839
26081;A27667248;20190302;839
26082;A4510584;20190302;839
26083;A4510584;20190302;839
26084;A4510584;20190302;839
26085;A21340186;20190302;839
26086;A21340186;20190302;839
26087;A21340186;20190302;839
26088;A25587320;20190302;839
26089;A25587320;20190302;839
26090;A25587320;20190302;839
26091;A25605455;20190302;839
26092;A25605455;20190302;839
26093;A25605455;20190302;839
26094;A25605511;20190302;839
26095;A25605511;20190302;839
26096;A25605511;20190302;839
26097;A25605548;20190302;839
26098;A25605548;20190302;839
26099;A25605548;20190302;839
26100;A1868428;20190302;839
26101;A1868428;20190302;839
26102;A1868428;20190302;839
26103;A27470728;20190306;840
26104;A27559543;20190306;840
26105;A27470846;20190306;840
26106;A27560413;20190306;840
26107;A27183259;20190306;840
26108;A27183259;20190306;840
26109;A25380666;20190306;840
26110;A26551741;20190306;840
26111;A25960980;20190306;840
26112;A27542421;20190313;841
26113;A27542421;20190313;841
26114;A27542465;20190313;841
26115;A25893244;20190313;841
26116;A26142754;20190313;841
26117;A23913935;20190313;841
26118;A23913935;20190313;841
26119;A23913935;20190313;841
26120;A16213762;20190313;841
26121;A16213762;20190313;841
26122;A22021344;20190313;841
26123;A22021344;20190313;841
26124;A22021344;20190313;841
26125;A26396055;20190313;841
26126;MP_0007300_C00000MJE040;20190313;841
26127;A28856953;20190306;842
26128;A27537266;20190306;842
26129;A27537266;20190306;842
26130;A28560150;20190306;842
26131;A28857110;20190306;843
26132;A28560226;20190306;843
26133;A28560244;20190306;843
26134;A28560263;20190306;843
26135;A27822691;20190306;843
26136;A27822956;20190306;843
26137;A27823022;20190306;843
26138;A27823055;20190306;843
26139;A27835091;20190306;843
26140;A28101101;20190306;843
26141;A13601471;20190306;843
26142;A25903914;20190311;843
26143;A26011035;20190311;843
26144;A15662973;20190306;843
26145;A23410271;20190306;843
26146;A23410271;20190306;843
26147;A27382381;20190306;844
26148;A27382381;20190306;844
26149;A27224840;20190306;844
26150;A27224840;20190306;844
26151;A28436587;20190306;844
26152;A28437201;20190306;844
26153;A28438351;20190306;844
26154;A27224836;20190306;844
26155;A28083535;20190306;844
26156;MP_0990051_1206600071;20190306;844
26157;MP_0990051_1201748505;20190306;844
26158;MP_0990051_1207248211;20190306;844
26159;A28567132;20190306;845
26160;A28059058;20190306;845
26161;A27470822;20190306;846
26162;A27470822;20190306;846
26163;A27256723;20190306;846
26164;A27527326;20190306;847
26165;A29175023;20190306;847
26166;A29175023;20190306;847
26167;A27527614;20190225;848
26168;A27527614;20190225;848
26169;A28560162;20190225;848
26170;A27537778;20190306;849
26171;A28546639;20190306;849
26172;A27559779;20190119;850
26173;A27559779;20190119;850
26174;A26142754;20190119;850
26175;A18231175;20190119;850
26176;A20909934;20190119;850
26177;A24196872;20190119;850
26178;A24196872;20190119;850
26179;A24611729;20190119;850
26180;A19186409;20190119;850
26181;A16298751;20190119;850
26182;A27845548;20190119;850
26183;A26322681;20190119;850
26184;A26322689;20190119;850
26185;MP_0500744_C00000IX9230;20190119;850
26186;A26322601;20190119;850
26187;A26322604;20190119;850
26188;A26322607;20190119;850
26189;A26322607;20190119;850
26190;A28167261;20190306;851
26191;A26943356;20190306;851
26192;A27029596;20190306;851
26193;A28305535;20190306;851
26194;A28305589;20190306;851
26195;A28305608;20190306;851
26196;A24986215;20190306;851
26197;A25067339;20190306;851
26198;A27224840;20190124;852
26199;A27224840;20190124;852
26200;A27564995;20190124;852
26201;A27917167;20190124;852
26202;A26171015;20190124;852
26203;A25903875;20190124;852
26204;A25903875;20190124;852
26205;A25903914;20190124;852
26206;A26010893;20190124;852
26207;A26010936;20190124;852
26208;A26010990;20190124;852
26209;A26011035;20190124;852
26210;A26011080;20190124;852
26211;A26011080;20190124;852
26212;A18531796;20190124;852
26213;A22255122;20190124;852
26214;A22255122;20190124;852
26215;A26387867;20190124;852
26216;A26100662;20190124;852
26217;A27256662;20190306;853
26218;A27395425;20190306;853
26219;A27395425;20190306;853
26220;MP_0990051_1204178237;20190306;853
26221;A26736947;20190306;853
26222;A27545692;20190301;854
26223;A26729911;20190301;854
26224;A22645986;20190306;854
26225;A24984566;20190301;854
26226;A26729993;20190301;854
26227;A28184417;20190107;855
26228;A27191791;20190107;855
26229;A27214143;20190107;855
26230;A27200905;20190107;855
26231;A27200906;20190107;855
26232;A25396363;20190107;855
26233;A25396363;20190107;855
26234;A25077143;20190107;855
26235;A9398232;20190107;855
26236;A9398241;20190107;855
26237;A27396612;20190107;855
26238;A27338731;20190107;855
26239;MP_0011135_10771;20190107;855
26240;A26873239;20190107;855
26241;A25201755;20190107;855
26242;A25960980;20190107;855
26243;A25201727;20190107;855
26244;A25745635;20190107;855
26245;A28184417;20190306;856
26246;A28437248;20190306;856
26247;A28560185;20190306;856
26248;A27545678;20190306;856
26249;A28059058;20190306;856
26250;A28264473;20190306;856
26251;A27444716;20190306;856
26252;A27224817;20190306;856
26253;A27224822;20190306;856
26254;A27224828;20190306;856
26255;A26850147;20190306;856
26256;A26850147;20190306;856
26257;A27345116;20190306;856
26258;A27347040;20190306;856
26259;A27347077;20190306;856
26260;A28560244;20190306;857
26261;A27204497;20190306;858
26262;A27204497;20190306;858
26263;A27204497;20190306;858
26264;A27204497;20190306;858
26265;A27191791;20190306;858
26266;A28184140;20190306;859
26267;A28184227;20190306;859
26268;A25380666;20190306;859
26269;A27183237;20190306;859
26270;A26366752;20190306;859
26271;A28184227;20190306;860
26272;A25578932;20190306;860
26273;A26864191;20190306;860
26274;A26864233;20190306;860
26275;A26864622;20190306;860
26276;A26864734;20190306;860
26277;A26375220;20190306;860
26278;A27269173;20190306;860
26279;A27269229;20190306;860
26280;A27269308;20190306;860
26281;A25045336;20190306;860
26282;MP_0213694_FFT81667;20190306;860
26283;MP_0213694_FFR08194;20190306;860
26284;A28184227;20190306;861
26285;A27564995;20190306;861
26286;A27191791;20190306;861
26287;A27215156;20190306;861
26288;A27248523;20190306;861
26289;A27248536;20190306;861
26290;A27248551;20190306;861
26291;A27248610;20190306;861
26292;A27249558;20190306;861
26293;A27249558;20190306;861
26294;A27545678;20190306;861
26295;A5488001;20190306;861
26296;A28059058;20190306;862
26297;A21122582;20190306;862
26298;A28264473;20190205;863
26299;A28196017;20190205;863
26300;A20434570;20190306;863
26301;A27444716;20190306;864
26302;A28058157;20190306;865
26303;A27214143;20190305;866
26304;A28187076;20190125;866
26305;A27278440;20190305;866
26306;A25657257;20190215;866
26307;A26141751;20190218;866
26308;A25645167;20190218;866
26309;A25645167;20190218;866
26310;A25645193;20190305;866
26311;A25645193;20190305;866
26312;A25955700;20190305;866
26313;A25955700;20190305;866
26314;A26250384;20190218;866
26315;A26250384;20190218;866
26316;A27382737;20190218;866
26317;A27610951;20190218;866
26318;A26383355;20190218;866
26319;A23730976;20190218;866
26320;A23730978;20190218;866
26321;A23731211;20190218;866
26322;A23731213;20190218;866
26323;A23731290;20190218;866
26324;A23739636;20190218;866
26325;A23739640;20190305;866
26326;A23739646;20190305;866
26327;A23739650;20190305;866
26328;A23739652;20190305;866
26329;A23739656;20190305;866
26330;A24599365;20190305;866
26331;A25077143;20190215;866
26332;A25059515;20190125;866
26333;A26736989;20190218;866
26334;A26049927;20190305;866
26335;A25614526;20190125;866
26336;A25614531;20190125;866
26337;A26026701;20190215;866
26338;A27214390;20190125;867
26339;A27214390;20190125;867
26340;MP_0659870_2913;20190125;867
26341;A26112495;20190117;867
26342;A25942943;20190117;867
26343;A25942943;20190303;867
26344;A26112475;20190117;867
26345;A26112470;20190117;867
26346;A26112490;20190117;867
26347;A26112614;20190117;867
26348;A26112616;20190117;867
26349;A26112629;20190117;867
26350;A24406545;20190125;867
26351;A27099269;20190117;867
26352;A27099269;20190117;867
26353;A27098993;20190303;867
26354;A27098993;20190303;867
26355;A27100405;20190303;867
26356;A27100405;20190303;867
26357;A27098686;20190303;867
26358;A27098686;20190303;867
26359;MP_0448290_3331761;20190303;867
26360;A17601666;20190303;867
26361;A17601669;20190303;867
26362;A18695663;20190303;867
26363;A25045182;20190125;867
26364;A28084722;20190304;868
26365;A25430731;20190304;868
26366;A25430731;20190304;868
26367;A26221222;20190304;868
26368;A27343943;20190304;868
26369;A27343943;20190304;868
26370;A28399585;20190304;868
26371;MP_0444406_C00000F8IH4BEBE;20190304;868
26372;A28399581;20190304;868
26373;MP_0342873_A2ZLA18VE66;20190304;868
26374;MP_0342873_A2ZLA18VED2;20190304;868
26375;A16534867;20190304;868
26376;A16534871;20190304;868
26377;A16534878;20190304;868
26378;A16534876;20190304;868
26379;A16534890;20190304;868
26380;A16760101;20190304;868
26381;A18292939;20190304;868
26382;A17174524;20190304;868
26383;A17174529;20190304;868
26384;A28031782;20190304;868
26385;A28031782;20190304;868
26386;MP_0659870_2897;20190224;869
26387;MP_0659870_2898;20190224;869
26388;MP_0659870_2941;20190224;869
26389;MP_0659870_2948;20190224;869
26390;MP_0659870_2949;20190224;869
26391;MP_0659870_2952;20190224;869
26392;MP_0659870_2913;20190219;870
26393;A24936926;20190219;870
26394;A25045324;20190219;870
26395;A26059268;20190219;870
26396;A24986215;20190219;870
26397;A26040532;20190219;870
26398;A26040551;20190219;870
26399;A26040511;20190219;870
26400;A26040598;20190219;870
26401;A24980175;20190219;870
26402;A26437722;20190219;870
26403;A26437698;20190219;870
26404;A26437710;20190219;870
26405;A26437674;20190219;870
26406;A26437637;20190219;870
26407;MP_0659870_2924;20190306;871
26408;MP_0659870_2945;20190306;871
26409;MP_0659870_3076;20190306;871
26410;MP_0110601_C00000PP3U40;20190306;871
26411;MP_0659870_2941;20190306;872
26412;MP_0659870_2948;20190306;872
26413;MP_0659870_2952;20190306;872
26414;MP_0659870_3003;20190306;872
26415;MP_0659870_3004;20190306;872
26416;MP_0659870_3010;20190306;872
26417;MP_0659870_3011;20190306;872
26418;MP_0659870_3014;20190306;872
26419;MP_0659870_3015;20190306;872
26420;MP_0659870_3030;20190306;872
26421;A26336018;20190306;872
26422;A25396363;20190306;872
26423;A25396363;20190306;872
26424;A25077143;20190306;872
26425;A25960980;20190306;872
26426;MP_0659870_2978;20190312;873
26427;MP_0659870_2979;20190312;873
26428;MP_0659870_2980;20190312;873
26429;MP_0659870_3016;20190312;873
26430;MP_0659870_3016;20190306;873
26431;MP_0659870_3021;20190312;873
26432;MP_0659870_3022;20190306;873
26433;MP_0659870_3071;20190117;873
26434;A26761202;20190306;873
26435;A26761207;20190306;873
26436;A26847047;20190306;873
26437;A26847082;20190306;873
26438;A26847423;20190306;873
26439;A26847440;20190306;873
26440;MP_0659870_3006;20190308;874
26441;MP_0659870_3078;20190308;874
26442;A25699763;20190308;874
26443;A25699763;20190308;874
26444;A25699813;20190308;874
26445;A25699848;20190308;874
26446;A27222236;20190215;874
26447;A28721067;20190308;874
26448;A28721067;20190308;874
26449;A28721128;20190308;874
26450;A28721128;20190308;874
26451;A28721223;20190308;874
26452;A28721223;20190308;874
26453;A28721256;20190308;874
26454;A28721256;20190308;874
26455;A28721331;20190308;874
26456;A28721331;20190308;874
26457;A28721477;20190308;874
26458;A28721477;20190308;874
26459;A28721947;20190308;874
26460;A28721947;20190308;874
26461;A28722093;20190308;874
26462;A28722093;20190308;874
26463;A28722266;20190308;874
